image_id,label,shape,rgb_std_red,rgb_std_green,rgb_std_blue,rgb_std_mean,rgb_contrast,rgb_brightness
ID_KZ31I0,0,64x64x12,94.32181342813975,154.54621165777965,145.79043772714058,131.55282093768665,133.54954622356317,1126.8976054687498
ID_KQP4QJ,0,64x64x12,120.28782998524079,142.47853766572703,131.89207890909844,131.5528155200221,131.94172528272566,1562.6431740722658
ID_TCERNV,0,64x64x12,75.82984947784203,170.89325581151184,147.8949399251141,131.53934840482268,136.35976227914148,1284.897001220703
ID_8I24KZ,0,64x64x12,118.5639906866445,132.24605285594322,143.78953610264247,131.53319321507672,126.87219754238268,1429.2587380371092
ID_22ROAS,0,64x64x12,101.43074758246453,140.37974827664058,152.5508331344845,131.45377633119654,127.51439533822116,1323.2971389160155
ID_O5TUZQ,0,64x64x12,100.01908473976852,117.17099100835759,177.0911944689451,131.42709007235706,117.29816543088722,1385.6565427246092
ID_C9ZNGF,0,64x64x12,98.62880417578552,136.9496327618121,158.67539199676554,131.41794297812103,124.10315476403375,1394.6526416015627
ID_DL90PB,0,64x64x12,85.98973283359987,150.20096381559333,157.9504286103548,131.380375086516,127.51900230205813,1232.7136325683591
ID_QZH3NL,0,64x64x12,116.12045070577808,127.14011293762648,150.8057110644047,131.3554249026031,121.84489527906706,1657.7510178222656
ID_BE1855,0,64x64x12,85.28733955153237,150.4092163371613,158.17050554205906,131.28902047691759,129.84594769920173,1231.8827714843749
ID_F4S860,0,64x64x12,95.95796292048949,119.53391615244082,178.31414693612672,131.26867533635235,112.36666937108015,1486.0908979492187
ID_BSSUMZ,0,64x64x12,137.74205754362507,135.11488746169854,120.61047003404974,131.15580501312445,132.38178802604696,1626.8667163085936
ID_S09QKH,0,64x64x12,99.01941619593079,144.08292246456685,150.2651310821663,131.12248991422132,127.08657800547249,1291.093952392578
ID_LVFXAG,0,64x64x12,95.44424755341947,165.20443014139698,132.55105527185597,131.06657765555747,134.80889796119197,1341.000966308594
ID_YC59K3,0,64x64x12,81.66871701329862,139.39192365848086,171.64672947872802,130.90245671683581,119.39963365753164,1249.0395622558594
ID_AELKLR,0,64x64x12,69.67823999575657,168.7340867846981,154.17931973607014,130.86388217217493,133.73150456228714,1319.9602983398436
ID_GBZBYD,0,64x64x12,96.0036917599979,161.77987996818698,134.6839153901435,130.82249570610946,135.79560943794058,1209.889779296875
ID_9OTMYS,0,64x64x12,139.5526019420338,148.6180540343428,104.26698585164112,130.81254727600592,138.24213624936408,1878.518677734375
ID_RFOWWU,0,64x64x12,91.94680861896686,116.46907677181126,183.89634189605258,130.77074242894355,110.00963840505321,1549.675800048828
ID_VWW7OE,0,64x64x12,93.84470286792236,178.47430273668044,119.9567851762466,130.75859692694982,144.53935625934145,1179.1931716308595
ID_F712W9,0,64x64x12,122.16229846873904,137.87441915124296,132.14134368913045,130.72602043637082,128.96259447362627,1595.2275126953123
ID_WI58NQ,0,64x64x12,88.23993178984693,164.41876526603144,139.37530530887574,130.67800078825135,136.77791527662032,1162.3161936035156
ID_URST24,1,64x64x12,85.30927066175464,130.36043636215044,176.30963197324053,130.6597796657152,118.15420283715702,1297.448874267578
ID_Y9ACME,0,64x64x12,107.69568948025977,150.21196195491453,134.05871886476467,130.65545676664632,133.0075537044001,1507.5033662109374
ID_NIDM0W,0,64x64x12,123.67753348885348,158.86261944268438,109.37042610305015,130.636859678196,141.19387615945377,1479.697553955078
ID_OZQ7WV,0,64x64x12,77.11888711652647,159.61492115529296,155.1652499774292,130.6330194164162,130.04195928476918,1304.0865766601562
ID_SZWEV6,0,64x64x12,101.28545519918448,127.5337429041342,162.94077327276923,130.58665712536265,117.73372931522921,1985.11599609375
ID_P28A44,0,64x64x12,106.36144631505309,121.56902844052598,163.79999629271478,130.57682368276463,115.20166146345822,1388.2731833496096
ID_QZ8FVQ,0,64x64x12,90.62533841267245,174.9993576131679,126.09540608747271,130.57336737110435,141.34465769905387,1362.461104980469
ID_OS7DOY,0,64x64x12,100.52715622325043,115.00291240155548,176.09927462379548,130.54311441620044,115.13096802187277,1295.487991455078
ID_BUY8T8,0,64x64x12,144.33052267631288,138.15261459054386,109.00963024345405,130.4975891701036,134.72217529674828,1686.0295515136718
ID_4JMMID,0,64x64x12,111.02326358016242,138.3545005915464,142.10110781751703,130.49295732974196,128.42270388755531,1313.2136677246094
ID_KDBQDX,0,64x64x12,120.42496411380625,144.03480018880217,126.92005252809396,130.45993894356744,131.94986726430685,1554.8760126953125
ID_0L30Z5,0,64x64x12,87.7189105021874,130.8923810747937,172.31172414926002,130.30767190874704,122.01231339275503,1455.4663950195313
ID_5P61EM,0,64x64x12,103.05952538586578,125.47242272347177,162.2302674570144,130.25407185545066,121.53868290520212,1245.275587158203
ID_3FZ5NB,0,64x64x12,131.63409166893535,141.66386338835665,117.44316465735294,130.24703990488166,133.57324544750432,1486.5682888183592
ID_C6M2B1,0,64x64x12,93.8319456315177,158.33745630783469,138.55665984813473,130.24202059582902,129.25150055269128,1186.161514404297
ID_L9ZX97,1,64x64x12,88.63462396269396,151.52885083930585,150.51826086481609,130.227245222272,128.6162345987891,1287.582302734375
ID_VTW38K,0,64x64x12,94.65970578816703,144.5474377514902,151.41428956515256,130.20714436826992,124.07286362497021,1223.2921235351562
ID_NYV3K2,0,64x64x12,141.98187478312525,141.53282034755148,107.04927717550129,130.187990768726,135.56030209358255,1800.0612514648437
ID_UQQUS4,0,64x64x12,129.73291249664348,156.76119649539208,104.05646302379373,130.18352400527644,140.43959242722772,1480.5016643066406
ID_AUG1HJ,0,64x64x12,91.09037995819632,158.9025404348028,140.5544366111804,130.1824523347265,130.86592527422704,1267.6550815429687
ID_IFXH3F,0,64x64x12,79.834940098446,155.68296499837228,155.0236268830802,130.18051065996616,129.21113969054292,1323.9141892089842
ID_BFV28B,0,64x64x12,110.95117921443244,129.9736975250756,149.55020656328307,130.15836110093036,121.00468095903493,1714.9065839843747
ID_SLEXXU,0,64x64x12,86.8402781470284,142.14358055977013,161.4314410598982,130.13843325556556,124.48292360637811,1262.9833220214844
ID_X8G5E9,0,64x64x12,74.18078206858283,149.43774324199484,166.77730646826566,130.1319439262811,125.92452874702406,1263.0538776855467
ID_HJ6LNC,0,64x64x12,69.3472878648261,161.71775443908606,159.2668437576181,130.11062868717673,129.13495838271032,1302.155964111328
ID_AFE5PE,0,64x64x12,76.82913986258825,141.74804023429917,171.748347822791,130.10850930655945,122.28958866569562,1231.4680969238282
ID_VJ45EY,0,64x64x12,86.49261546586837,108.49403227350686,195.3032187185324,130.0966221526359,109.3989880581105,1368.671964111328
ID_V8HC4S,0,64x64x12,106.38393894273487,126.37298479746806,157.49714925017722,130.08469099679337,122.44477365587942,1408.8774897460937
ID_6CS4TU,0,64x64x12,88.86644114421946,151.30690932926154,149.9039129783181,130.02575448393304,130.19663864568298,1316.9419509277345
ID_AG479I,0,64x64x12,93.83987846607296,147.43672231858812,148.76574550748387,130.01411543071498,130.1465907380358,1166.8197351074218
ID_HXW0I5,0,64x64x12,118.1684002603117,132.35753783697257,139.5013437699898,130.009093955758,120.36108431560086,1145.4220495605468
ID_EAEJ8U,0,64x64x12,81.93247369812256,143.3561171639123,164.526156351883,129.93824907130596,124.16592665067758,1271.2804936523437
ID_2KHDQZ,0,64x64x12,129.21638116821717,148.00306094695742,112.4530128771557,129.89081833077677,135.14139293415016,1808.6231093749998
ID_QFBAA5,0,64x64x12,82.16761037695342,146.1511588652552,161.0954082029971,129.80472581506856,124.67723874901509,1229.2356135253906
ID_28NFNQ,0,64x64x12,106.96824559843098,128.09391861713942,154.32360306086238,129.79525575881095,123.19264546427135,1410.7533120117187
ID_UMBIYJ,0,64x64x12,93.47892795985972,174.55037469747182,120.95536677642659,129.66155647791936,140.19378840956955,1127.433443359375
ID_WO2XZW,0,64x64x12,88.79144251696826,149.61023299247591,150.57228143936942,129.6579856496045,128.5651279226328,1269.5326240234376
ID_313O5K,0,64x64x12,84.66278554360485,138.24746110509452,166.03607306699016,129.64877323856317,120.68565954315754,1210.345195800781
ID_F0IJN5,0,64x64x12,91.64324892487625,125.65511338394172,171.45515009411469,129.5845041343109,119.97929068661598,1184.1049577636718
ID_Z3S2YN,0,64x64x12,66.37846721736773,165.04970687416503,157.32275006149183,129.58364138434152,131.11638145419073,1291.25015234375
ID_ZVKA5N,0,64x64x12,92.80167526159394,157.7931055067669,137.84097287219913,129.4785845468533,132.0898297012784,1330.6366342773435
ID_5UZ4D3,0,64x64x12,109.12866094572382,156.72598296900182,122.4376519802488,129.43076529832481,130.06803524239305,1169.7570749511717
ID_2GBSRQ,0,64x64x12,80.17156606134023,150.94193143795934,156.70679759013314,129.27343169647756,125.76547679598676,1236.2744831542968
ID_F4J5EE,0,64x64x12,106.68631067937173,126.69905185585561,154.1908923990912,129.19208497810618,121.18466961179452,1667.963091796875
ID_WOXBJP,0,64x64x12,68.55575895596994,152.90528581468465,166.02296182931306,129.16133553332256,125.70844750633175,1243.5503620605468
ID_WSP9AN,0,64x64x12,105.36801003653868,128.70539313500566,153.33307360041,129.1354922573181,123.15071281351325,1228.288233642578
ID_CCFHV0,0,64x64x12,91.9811445352243,140.86508866081985,154.31382582003388,129.05335300535936,126.02464943094968,1257.9912712402343
ID_JSB7OB,0,64x64x12,93.11635019178917,153.2704311577472,140.62565998833807,129.0041471126248,128.81236547958218,1210.2848688964843
ID_FJF2U7,0,64x64x12,99.62760466679083,129.6468179891819,157.45451993817414,128.9096475313823,121.15434917847944,1318.1231186523437
ID_BQZK7W,0,64x64x12,90.03934271580583,163.68577287523092,132.9666516092495,128.89725573342875,135.16931287570063,1156.2044685058593
ID_CUPDKI,0,64x64x12,91.1184736404896,176.2268350594607,118.7506186014928,128.69864243381437,139.71477316692608,1041.5639819335938
ID_OO8VXK,0,64x64x12,96.80821596047365,132.44686426083877,156.73937381712975,128.66481801281407,120.73853058589245,1231.8030063476563
ID_2X91Y6,1,64x64x12,100.86647577679513,132.16970268094127,152.89593882656067,128.6440390947657,123.57763537999085,1231.203330566406
ID_7YH3VP,0,64x64x12,86.9768062150577,171.323581004386,127.52114855055771,128.60717859000047,139.2026908586366,1232.9761230468748
ID_4ZT8P4,0,64x64x12,94.44138612962745,134.27138032212375,157.05285943967505,128.58854196380875,123.39208628105906,1212.4033496093748
ID_18BHPD,0,64x64x12,117.07147778276997,123.17738475886341,145.49576903427382,128.58154385863574,120.20555676018365,1843.8655673828125
ID_I5Z8AA,0,64x64x12,94.91859341070514,140.54233876870694,150.18713661353084,128.5493562643143,126.01027030132553,1294.2118486328122
ID_3C9TH2,0,64x64x12,88.3699486538615,149.52766667599752,147.70493401800013,128.53418311595306,127.00194140532473,1320.717653564453
ID_9YK2CV,0,64x64x12,96.80480664156393,162.18922306902175,126.36754540040452,128.45385837033007,133.46740710718845,1385.2227932128906
ID_MWRAML,0,64x64x12,99.33964089927949,136.0905320839323,149.85713053639228,128.42910117320136,124.80906863640023,1193.6761713867188
ID_JT79BG,0,64x64x12,93.48815066558346,121.83645031066777,169.8858689507531,128.40348997566812,117.39476924583013,1235.046630859375
ID_FXBS2W,0,64x64x12,111.30010322709964,125.7677845482162,148.0191911476989,128.36235964100493,118.01622853549613,1676.9619782714842
ID_1YNVWC,0,64x64x12,69.95118316305204,157.28347888233546,157.72320326910003,128.31928843816252,127.43839625137589,1291.481381591797
ID_MJ5U9R,0,64x64x12,84.45281638936869,100.87847772911617,199.3339591808552,128.22175109978002,104.95152381216701,1278.5727006835937
ID_4MPUD0,0,64x64x12,79.3543545944487,150.78147409827622,154.28447120507272,128.14009996593254,124.95043318210165,1231.8735256347654
ID_LMQKU3,0,64x64x12,121.79201139902537,134.30594409880453,128.09360131862115,128.06385227215034,126.78144464418997,1549.9604453124998
ID_5TSHIZ,0,64x64x12,97.11470487243227,132.64938274801426,154.33206509728788,128.03205090591146,123.16639955188444,1189.754004638672
ID_F9J3HF,0,64x64x12,119.50131693218121,136.61617223463054,127.94407270713293,128.02052062464824,126.96488324392365,1496.180245361328
ID_EADWVP,0,64x64x12,89.5490602204357,127.73438390865937,166.64748454634042,127.97697622514517,118.26436276658232,1274.3989240722656
ID_9VR7PW,0,64x64x12,122.3240372579837,125.64376341343352,135.75795832269026,127.90858633136916,120.7555529106338,1920.1821540527342
ID_ZESBFA,0,64x64x12,125.39547660568489,152.8100842361001,105.4708489145601,127.89213658544834,137.11302692975033,1529.6100808105466
ID_6BGRYU,0,64x64x12,101.30823975135874,129.82542281989177,152.3458757189607,127.82651276340374,117.98053858956088,1198.2921813964842
ID_7JOS1Z,0,64x64x12,88.37330376232808,168.3699677484588,126.70752768065452,127.8169330638138,134.8512825291803,1158.4626391601562
ID_21TJ2K,0,64x64x12,87.0393899090194,163.9103429459652,132.49954588830252,127.81642624776237,135.27598405378288,1222.1032111816405
ID_Z6HB0A,0,64x64x12,95.18225913263366,147.8284497321489,140.320880648107,127.77719650429651,125.63449533322337,1080.847044921875
ID_Y9SA5Z,0,64x64x12,150.52633599339575,138.64568571125352,93.99974264169272,127.72392144878067,133.89433212975757,1551.0771181640625
ID_5TYSWR,0,64x64x12,79.12927423438593,158.07680342509153,145.9444807355736,127.71685279835033,128.90490854018185,1314.428556640625
ID_9CSIMZ,0,64x64x12,106.5032228351033,125.39652184973235,151.0446293351109,127.64812467331551,121.06254950192577,1267.563955566406
ID_GV66W0,0,64x64x12,96.01983673939753,117.25649439408701,169.44476620770175,127.57369911372876,114.64550570500617,1435.7636997070313
ID_A0256D,0,64x64x12,114.3377977598485,124.85601504906651,143.50713019795762,127.56698100229089,117.83165123513038,1620.2617409667969
ID_ADL2VI,0,64x64x12,104.62077485460979,129.9764287264292,148.10321015169248,127.56680457757716,121.86047210565341,1263.4148862304687
ID_EVC1AI,0,64x64x12,75.70041074148476,140.58841821019294,166.37967271910156,127.55616722359309,119.83618058434755,1273.2376713867186
ID_NEC6MK,0,64x64x12,127.98064371621055,146.59797291801647,108.01612493001188,127.53158052141298,134.42822292160733,1555.3350307617186
ID_NMGBIZ,0,64x64x12,119.49802039114815,153.71535873239574,109.33010922973328,127.51449611775905,134.42280105684438,1558.3639643554686
ID_3KNRX5,0,64x64x12,94.13865802625259,127.34078250142174,160.96919381786432,127.48287811517956,120.5050223348476,1402.573390625
ID_TH1WNK,0,64x64x12,81.65804977565003,162.5246689132794,138.2362899250948,127.47300287134142,133.832387609355,1282.5770859375
ID_IAJDBD,0,64x64x12,135.48264281809077,141.14562371223153,105.65034991344957,127.4262054812573,132.8899506712921,1699.8734975585937
ID_HX6TTC,0,64x64x12,116.17931528386443,131.68998207447157,134.16701574001254,127.3454376994495,126.77904027852937,1736.4493027343751
ID_0XQQY8,0,64x64x12,89.92820668933797,170.3517815222641,121.63706591133435,127.30568470764547,138.995699025835,1324.8219567871092
ID_QR62PC,0,64x64x12,71.35202147472893,140.076472156175,170.3950864904774,127.27452670712711,117.74193116023991,1235.233583251953
ID_5NPV7J,0,64x64x12,126.27961137440536,142.01865738459975,113.52005540218708,127.27277472039741,131.81421805796055,1562.2258051757813
ID_7HQ6PH,0,64x64x12,117.43085973962975,124.40387443568378,139.8629390467855,127.23255774069969,116.72702969488785,1712.069306396484
ID_PPI8WM,0,64x64x12,85.63880540556923,138.08305543279434,157.95143513101488,127.22443198979282,121.60623992948129,1277.9386579589843
ID_F2L0F1,0,64x64x12,97.72854771520062,126.98402396639734,156.8292721422015,127.18061460793315,118.23248483844816,1257.3192685546876
ID_9K6MLK,1,64x64x12,118.0994513347504,115.79878076609864,146.9543147181406,126.95084893966322,116.93111020576193,1658.3877255859375
ID_WH05N4,0,64x64x12,114.38535843907827,124.73378620775692,141.6776971120305,126.93228058628857,118.85754389936616,1848.0628850097655
ID_SY3RBK,0,64x64x12,152.94019449009383,131.03620445820428,96.68337789747775,126.88659228192527,132.1580043074096,1894.134860107422
ID_MI305G,0,64x64x12,100.04299128398364,128.91558479842197,151.68075483576828,126.87977697272463,121.19412259816617,1248.3795046386717
ID_GR44KM,0,64x64x12,115.72969554238917,124.06456158652281,140.64554415680956,126.8132670952405,116.9097863109285,1689.9690112304686
ID_2XPLXB,0,64x64x12,126.59176741822387,127.19915658739416,126.6117331810006,126.80088572887287,123.71345503087254,1669.0158315429687
ID_L6QOX5,0,64x64x12,112.22666580615018,157.42012935588738,110.75248861853613,126.79976126019123,128.06176157870576,1171.3214821777342
ID_9M88JU,0,64x64x12,109.28872484027781,137.57501321855273,133.47306112509193,126.7789330613075,124.74470925356367,1281.1470622558593
ID_QFOR9H,0,64x64x12,78.99362847280884,145.38751739161245,155.86625300994336,126.74913295812155,123.16227378018785,1278.3893547363282
ID_83HS47,0,64x64x12,94.23127126128631,138.7857569368782,147.1520735607121,126.72303391962554,122.32924223303887,1206.7454262695312
ID_QSMI1D,0,64x64x12,126.5680091393556,142.4236488468277,111.00431299851579,126.66532366156635,127.70815592813167,1190.5417595214844
ID_MSVH7O,0,64x64x12,70.87494670859189,154.6872058195149,154.43012166180537,126.66409139663739,125.2552587199723,1249.6800112304686
ID_RLFZXP,0,64x64x12,114.71288988691035,124.83690986849047,140.43437342586333,126.6613910604214,117.92802076567382,1707.6693117675782
ID_8J1O42,0,64x64x12,71.00545581319429,148.00117727706302,160.8817003747312,126.6294444883295,122.42691788460822,1239.678538330078
ID_2S69MR,0,64x64x12,143.65523725675038,133.69842691426928,102.51772604930214,126.62379674010727,131.47392967773663,1664.5760769042968
ID_4983YW,0,64x64x12,104.26803789329504,127.76076084509965,147.61702195537055,126.54860689792174,120.47322437464733,1571.2304558105468
ID_B5NGLT,0,64x64x12,77.73742367387537,148.8204656419232,153.00535438068695,126.52108123216185,123.45952127080702,1241.567444580078
ID_9DUI6E,0,64x64x12,73.07886430204493,156.32384646469157,150.03524765869574,126.4793194751441,127.20219535592751,1298.7561582031249
ID_TNHJC0,0,64x64x12,111.34126560331286,119.21707684104011,148.84918704785557,126.46917649740284,117.79358367667677,1447.0424047851561
ID_Y56KW6,0,64x64x12,118.71596201399194,123.55161188321526,137.06873427009987,126.44543605576901,119.13203607625536,1704.6866596679686
ID_STD4VJ,0,64x64x12,83.01625474898808,181.28367890475212,114.88590836619343,126.3952806733112,141.56802730744914,1153.0715698242188
ID_1TM31D,0,64x64x12,117.02552922709201,125.34108481168869,136.79679747382667,126.38780383753578,118.65699694562299,1748.3809438476562
ID_EJUJZ6,0,64x64x12,81.01376573715413,152.77894465372452,145.2750992345791,126.35593654181925,128.40039830841786,1281.2323425292966
ID_URKF0Q,0,64x64x12,82.08163537848718,138.08591106840797,158.8552385761388,126.3409283410113,119.9908129392747,1273.0323449707032
ID_ICVOYE,1,64x64x12,86.83998297818789,137.89753048796086,154.28045573560357,126.33932306725076,120.88400034747755,1295.0945954589843
ID_2JYFBL,0,64x64x12,94.88431836029082,146.34192954292908,137.77131482536808,126.33252090952932,126.8315022385115,1348.7482009277342
ID_6HA3S7,0,64x64x12,111.51536209371565,123.45449360498158,144.00811340548105,126.32598970139277,116.29344835334163,1661.2122014160154
ID_XFLTZD,0,64x64x12,80.61709566293167,136.2688112055905,161.9979141475989,126.29460700537368,120.1543971407861,1325.279975341797
ID_4DJGX4,0,64x64x12,82.1217559670171,136.83661127537124,159.4412594886211,126.13320891033648,119.08837130974688,1277.2486120605467
ID_AZH80I,0,64x64x12,83.29355527709494,137.07307457976998,157.71015066830313,126.02559350838935,118.06117097544565,1277.555916748047
ID_4L4EJV,0,64x64x12,75.61308036848855,149.87687035424386,152.49052218998483,125.99349097090574,124.3492485917673,1301.7160495605467
ID_XA25DC,0,64x64x12,90.93809731637951,123.5279840507592,163.47096912345026,125.97901683019631,114.68701681104798,1470.747353515625
ID_6RBBXH,0,64x64x12,85.15968799300474,143.81903000006503,148.77751127227552,125.91874308844842,122.78652001892026,1339.4660217285154
ID_9XD1F3,0,64x64x12,122.43924977004943,152.06839737939262,103.18305354297355,125.8969002308052,134.48954902637212,1572.2160620117188
ID_LZX8SI,0,64x64x12,125.33144710310121,131.71870116824584,120.475404369808,125.84185088038502,125.11771340933531,1704.7444536132812
ID_K45WOE,0,64x64x12,111.43809210020393,123.63116353988806,142.31281249133897,125.794022710477,115.13981086686638,1708.4772343749999
ID_LNFPIG,0,64x64x12,111.56024567706609,123.53603685148094,142.2389798578176,125.77842079545489,113.98496835551484,1703.830967285156
ID_D6WYZ0,0,64x64x12,86.31858218514198,141.1704641652713,149.64506659259766,125.71137098100364,121.99913896219348,1300.3430749511717
ID_S7A0OG,0,64x64x12,115.65228726355399,122.68956208694482,138.54637079457973,125.62940671502618,116.80782565863636,1740.3537514648438
ID_X3Y4MM,0,64x64x12,114.56072656176595,122.91611910724986,139.41096701612452,125.62927089504677,115.68670425984851,1722.0515144042968
ID_VP23PE,0,64x64x12,75.25037472931021,144.36252193425162,157.27430481453877,125.62906715936685,120.87705019377228,1308.6222255859375
ID_RNK90O,0,64x64x12,80.21346745523613,166.03208749876885,130.6367020469107,125.62741900030522,129.57248889159672,1454.5549645996093
ID_LOQIGJ,0,64x64x12,88.98510064020932,163.70961900715776,124.17010881740644,125.62160948825785,134.0388932272579,1194.5184165039063
ID_4TMQI0,0,64x64x12,89.58827028791005,155.12030561027473,132.13568597106294,125.6147539564159,128.85522771558442,1080.5609704589842
ID_7KH6DZ,0,64x64x12,126.9183494830085,135.6969168895037,114.02268697394281,125.54598444881834,128.0011530095412,1738.6512312011719
ID_O0RJ51,0,64x64x12,98.38648285793772,116.12784888049735,162.03044837139038,125.51492670327515,113.70486528275394,1661.6625827636717
ID_WOULBT,0,64x64x12,105.3318074259899,128.52426015650772,142.49750597908692,125.45119118719485,121.5898559989484,1227.3105263671875
ID_V0WEZV,0,64x64x12,108.52695787654558,125.42830208649146,142.23913703028043,125.39813233110583,119.44676938844947,1485.8806577148437
ID_BC44NQ,0,64x64x12,85.07385886629537,154.0872826844626,136.87046282402997,125.34386812492932,128.29257564877838,1260.1689082031248
ID_BI45LT,0,64x64x12,116.37060733186563,124.03562856852231,135.50729685641568,125.30451091893455,116.77400435258441,1741.4279206542967
ID_M9HSPF,0,64x64x12,70.97155665756705,159.26008830293532,145.60497817531865,125.278874378607,127.99056380540395,1285.9628623046874
ID_HNGCVJ,0,64x64x12,93.95284906242448,163.62270683924882,118.24751570246322,125.27435720137883,134.52759739559988,1059.7206311035156
ID_ZPND6X,0,64x64x12,88.43568007379257,131.60665813917544,155.6519390534326,125.23142575546687,118.9793245920545,1262.410095703125
ID_RLNYE1,0,64x64x12,139.41295985231787,138.153018346506,98.05888983315535,125.20828934399306,131.05340646230772,1874.2115996093748
ID_2RMONB,0,64x64x12,77.51828679176518,133.27739060260024,164.78680094284402,125.19415944573647,117.15214095387736,1254.1397253417967
ID_6HIG1F,0,64x64x12,120.86143481343154,121.07510798312808,133.38656436275468,125.1077023864381,118.93951104399682,1937.591397705078
ID_YK9YJQ,0,64x64x12,108.9696836210032,125.51520869037508,140.82723847371219,125.10404359503015,117.73394852442463,1295.3424689941407
ID_NNBHGS,0,64x64x12,118.11634684334871,128.87350404700868,128.11430505519752,125.03471864851831,123.95149736022489,2044.7659418945314
ID_9MLEMO,0,64x64x12,117.39388151613846,128.1761298147131,129.29071592661,124.9535757524872,121.24239345762814,1558.0915126953123
ID_ZAQPCK,0,64x64x12,131.9961344049512,143.54298781777553,99.30320154500373,124.94744125591016,133.20447030946946,1670.4228068847656
ID_ZUS56Z,0,64x64x12,99.78097985712239,125.43172770349389,149.5602995329632,124.92433569785983,118.01366355074144,1481.7531264648437
ID_EADJT4,0,64x64x12,69.60786555159606,138.17695059443412,166.92349826827243,124.9027714714342,115.23254275678018,1239.1618613281248
ID_BI3UO7,0,64x64x12,51.87900584506957,95.24092741683329,227.44796619604008,124.855966485981,90.7842617630622,1297.6603515624997
ID_4MYBDR,0,64x64x12,123.04723497901212,130.81233721183932,120.6184011285007,124.82599110645072,125.53808459677299,1883.7288217773435
ID_OVX3GE,0,64x64x12,89.51315343590609,104.7927218422306,180.05671632406356,124.78753053406676,106.84964515548523,1351.8656376953122
ID_NRD6LZ,0,64x64x12,82.59272471869349,153.79774649792762,137.63929608604562,124.67658910088892,123.75359444685314,1291.4657854003908
ID_0YOO3H,0,64x64x12,120.19135534140428,139.22798842251166,114.40456814065017,124.60797063485536,127.68175488936572,1525.5688547363281
ID_36980A,0,64x64x12,89.1786188085805,154.28981133702825,130.2298197788891,124.56608330816596,129.11175965711973,1200.8780998535156
ID_WNIMF6,0,64x64x12,77.60653122203276,141.51790497442522,154.54660253661783,124.55701291102525,119.70298012645846,1222.2863486328124
ID_6O0DXG,0,64x64x12,122.09400404641772,137.15268168106684,114.4018536647488,124.54951313074444,126.61562998970852,1548.0707541503907
ID_UCV34E,0,64x64x12,115.42946623546997,128.22696987057873,129.72116268742863,124.45919959782577,121.0330383329262,1562.5414948730468
ID_ZZHKTQ,0,64x64x12,67.7342071878715,150.40835793557838,155.2034773596494,124.44868082769976,121.82796176996588,1293.921745361328
ID_XPS8ZY,0,64x64x12,106.89560663988165,122.32828799061595,143.9238198817459,124.38257150408117,119.03133701973991,1250.5315112304688
ID_GV00JA,0,64x64x12,123.8278658580776,130.0254253090414,119.18034293995697,124.34454470235865,122.92191721918454,1763.2890627441407
ID_G3T93C,0,64x64x12,93.78075902995276,154.44999995275623,124.76985180119944,124.33353692796948,130.28794934114433,1164.183837890625
ID_P03MKI,0,64x64x12,117.04083920169117,141.34552101187091,114.56840726306808,124.31825582554337,127.44580259973723,1591.8869350585937
ID_NX0ZSA,0,64x64x12,89.29755093910258,136.7259505739769,146.80218211635605,124.2752278764785,119.39271281335644,1189.753503173828
ID_89TX3M,0,64x64x12,107.01180244911794,123.0842550912715,142.08790961956825,124.06132238665255,116.23120696140444,1623.2324250488282
ID_78FE25,0,64x64x12,73.47291778172314,154.9043624351984,143.6946823221613,124.02398751302762,125.35514460343988,1313.7179267578124
ID_OY0E4Q,0,64x64x12,112.50650526921297,120.97039975687318,138.50764702780543,123.99485068463052,116.92780292036535,1559.500641113281
ID_F2LS7Y,0,64x64x12,76.58048622734586,135.7782606032848,159.4131517647394,123.9239661984567,117.48505830844078,1256.5288671875
ID_QVVRPW,0,64x64x12,101.63214858978439,160.76642374052904,109.37063092442723,123.92306775158022,129.05691436016465,1060.7206469726561
ID_E400Q1,0,64x64x12,81.44573749056288,130.33739359082935,159.9752453303017,123.91945880389797,114.74214497074348,1239.780372314453
ID_77MU01,0,64x64x12,72.86728495160548,138.39448334711034,160.48234264226,123.91470364699194,117.23199617238431,1242.6410668945311
ID_60CHES,0,64x64x12,111.28138970717391,123.14093664115597,137.2737072618563,123.89867787006206,117.05860598477682,1508.684641113281
ID_6HX2NR,0,64x64x12,83.91850525847391,159.0157392240348,128.67156476166969,123.8686030813928,130.49487986827793,1284.2154665527344
ID_PR08I6,0,64x64x12,129.83651444786494,135.32786430344348,106.27222146413476,123.81220007181439,128.08650401762975,1798.520062255859
ID_D396UR,0,64x64x12,114.61177916498256,122.13547085997376,134.63050222442865,123.79258408312832,116.07671701228249,1707.8283652343748
ID_E8D0SL,0,64x64x12,79.41599252047081,109.94149135627644,182.00930054432885,123.78892814035869,107.92472421788456,1368.6132145996094
ID_LI0QI6,0,64x64x12,102.85535658877008,126.88361698800121,141.44808619934057,123.72901992537061,119.18567294580298,1318.747630859375
ID_1185DJ,0,64x64x12,87.93862949525753,141.5328811057519,141.57369102028335,123.68173387376426,121.66072977682563,1263.048047363281
ID_ZT69DV,0,64x64x12,119.00011668480033,133.29740028246547,118.6983741067115,123.6652970246591,124.21993891107533,1651.02246875
ID_GF8N1H,0,64x64x12,80.13490820895751,167.27512643278666,123.49406653578498,123.63470039250971,134.60345586121377,1287.0690024414062
